id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month
30598845,Hostel in Sumida-ku · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,228133407,Nomad,Sumida Ku,35.70681,139.80162,Shared room in hostel,Shared room,1,1,3771.0,3,35,4.86,0.57
30603849,Hostel in Sumida-ku · ★4.71 · 1 bedroom · 1 bed · 2 shared baths,228133407,Nomad,Sumida Ku,35.70492,139.80161,Shared room in hostel,Shared room,1,1,3771.0,3,7,4.71,0.12
30605149,Hostel in Sumida-ku · ★4.90 · 1 bedroom · 1 bed · 2 shared baths,228133407,Nomad,Sumida Ku,35.70543,139.80178,Shared room in hostel,Shared room,1,1,3771.0,3,29,4.9,0.48
30606366,Hostel in Sumida-ku · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,228133407,Nomad,Sumida Ku,35.7066,139.80127,Shared room in hostel,Shared room,1,1,3771.0,3,4,5.0,0.07
30254864,Rental unit in Toshima · ★4.78 · 1 bedroom · 2 beds · 1 bath,197405131,春樹,Toshima Ku,35.72952,139.73466,Entire rental unit,Entire home/apt,2,2,18538.0,1,41,4.78,0.67
30607637,Hostel in Sumida-ku · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,228133407,Nomad,Sumida Ku,35.70496,139.79949,Shared room in hostel,Shared room,1,1,4029.0,3,3,5.0,0.05
30609076,Hostel in Sumida-ku · ★4.25 · 1 bedroom · 1 bed · 2 shared baths,228133407,Nomad,Sumida Ku,35.70671,139.80018,Shared room in hostel,Shared room,1,1,3771.0,3,4,4.25,0.07
30255864,Rental unit in Taitō-ku · ★4.43 · Studio · 2 beds · 1 bath,216495487,Aki,Taito Ku,35.71726,139.79815,Entire rental unit,Entire home/apt,3,2,13911.0,2,70,4.43,1.14
30255866,Rental unit in Shinjuku-ku · ★4.86 · 1 bedroom · 8 beds · 1 shared bath,178381195,Haru,Shinjuku Ku,35.698516845703125,139.70433044433594,Shared room in rental unit,Shared room,8,8,7277.0,2,7,4.86,0.32
30255930,Rental unit in Shinjuku-ku · ★5.0 · 1 bedroom · 8 beds · 1 shared bath,178381195,Haru,Shinjuku Ku,35.698516845703125,139.70433044433594,Shared room in rental unit,Shared room,8,8,7277.0,2,8,5.0,0.15
30255981,Rental unit in Shinjuku-ku · ★5.0 · 1 bedroom · 8 beds · 1 shared bath,178381195,Haru,Shinjuku Ku,35.698516845703125,139.70433044433594,Shared room in rental unit,Shared room,8,8,7277.0,2,5,5.0,0.09
30256984,Home in Sumida-ku · ★4.64 · 2 bedrooms · 3 beds · 1 bath,227218985,シンジン,Sumida Ku,35.72102,139.81457,Entire home,Entire home/apt,6,3,19414.0,2,116,4.64,1.89
30642113,Rental unit in Setagaya-ku · ★4.40 · 1 bedroom · 1 bed · 1 bath,228630552,Lily'S RoomCozy,Setagaya Ku,35.64217878161581,139.67057361252267,Entire rental unit,Entire home/apt,3,1,10349.0,1,43,4.4,0.71
30259485,Rental unit in Toshima · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,197405131,春樹,Toshima Ku,35.72916,139.73275,Entire rental unit,Entire home/apt,4,2,20814.0,1,67,4.82,1.09
30259788,Rental unit in Toshima · ★4.75 · 1 bedroom · 2 beds · 1 bath,197405131,春樹,Toshima Ku,35.73137,139.7342,Entire rental unit,Entire home/apt,4,2,22629.0,1,60,4.75,0.98
30263559,Hostel in Katsushika-ku · ★4.59 · 1 bedroom · 12 beds · 2.5 shared baths,193360373,Tak,Katsushika Ku,35.7533,139.87025,Shared room in hostel,Shared room,2,12,5200.0,1,41,4.59,0.68
30295173,Rental unit in Sumida-ku · ★4.32 · 1 bedroom · 1 bed · 1 shared bath,185328645,ｴｽﾃｰﾄﾜﾝ,Sumida Ku,35.69325,139.81386,Private room in rental unit,Private room,2,1,5571.0,1,50,4.32,0.81
30298509,Rental unit in Ota · ★4.67 · 1 bedroom · 2 beds · 1 bath,195984871,Qi,Ota Ku,35.55859,139.73717,Entire rental unit,Entire home/apt,3,2,33143.0,2,6,4.67,0.11
30299933,Condo in Adachi-ku · ★4.65 · 1 bedroom · 1 shared bath,91758240,Maiko,Adachi Ku,35.78368,139.76206,Private room in condo,Private room,2,1,5194.0,3,48,4.65,0.79
30677573,Home in Sumida-ku · ★4.81 · 2 bedrooms · 3 beds · 1 bath,229627088,宅東,Sumida Ku,35.68846,139.80364,Entire home,Entire home/apt,4,3,37050.0,1,97,4.81,1.59
30682027,Home in Sumida-ku · ★4.78 · 2 bedrooms · 4 beds · 1 bath,229627088,宅東,Sumida Ku,35.68911,139.80378,Entire home,Entire home/apt,4,4,44514.0,1,89,4.78,1.46
30682554,Home in Sumida-ku · ★4.78 · 1 bedroom · 3 beds · 1 bath,229627088,宅東,Sumida Ku,35.68998,139.80376,Entire home,Entire home/apt,3,3,22936.0,1,80,4.78,1.34
30300289,Condo in Adachi-ku · ★4.85 · 1 bedroom · 2 beds · 1.5 baths,91758240,Maiko,Adachi Ku,35.78377,139.76137,Private room in condo,Private room,2,2,5510.0,2,85,4.85,1.39
30685441,Rental unit in Sumida-ku · ★4.87 · 2 bedrooms · 1 bed · 2 baths,200349143,Danyang,Sumida Ku,35.73074,139.82437,Entire rental unit,Entire home/apt,6,1,23276.0,3,46,4.87,0.75
30685556,Rental unit in Sumida-ku · ★4.24 · 1 bedroom · 1 bed · 1.5 baths,200349143,Danyang,Sumida Ku,35.73074,139.82437,Entire rental unit,Entire home/apt,3,1,13915.0,3,33,4.24,0.55
30300550,Condo in Adachi-ku · ★4.74 · 1 bedroom · 2 beds · 1 shared bath,91758240,Maiko,Adachi Ku,35.78366,139.76226,Private room in condo,Private room,2,2,5167.0,2,65,4.74,1.07
30695996,Home in Shibuya-ku · ★4.69 · 3 bedrooms · 8 beds · 1 bath,229764247,Satellite Tokyo,Shibuya Ku,35.67746,139.69232,Entire home,Entire home/apt,8,8,41486.0,2,103,4.69,1.69
30312257,Home in Shinjuku-ku · ★4.56 · 2 bedrooms · 4 beds · 2.5 baths,214640453,Hanako,Shinjuku Ku,35.71499,139.69388,Entire home,Entire home/apt,12,4,68375.375,2,39,4.56,0.68
30697642,Rental unit in 中央区 · ★4.78 · 1 bedroom · 1 bed · 1 bath,26107414,Bruce,Chuo Ku,35.67295,139.76958,Entire rental unit,Entire home/apt,2,1,25457.0,1,169,4.78,2.76
30322440,Rental unit in Shinjuku-ku · ★4.69 · 2 bedrooms · 4 beds · 1 bath,227598239,Waseko,Shinjuku Ku,35.70906,139.7135,Entire rental unit,Entire home/apt,8,4,35140.0,2,103,4.69,1.67
30697900,Rental unit in 中央区 · ★4.73 · 1 bedroom · 1 bed · 1 bath,26107414,Bruce,Chuo Ku,35.67088,139.77024,Entire rental unit,Entire home/apt,2,1,24200.0,1,118,4.73,1.96
30324235,Rental unit in 練馬区 · ★4.74 · 1 bedroom · 2 beds · 1 bath,199132127,Kimiko,Nerima Ku,35.74651,139.6656,Entire rental unit,Entire home/apt,3,2,11429.0,2,85,4.74,1.41
30324654,Rental unit in 練馬区 · ★4.81 · 1 bedroom · 2 beds · 1 bath,199132127,Kimiko,Nerima Ku,35.74611,139.66768,Entire rental unit,Entire home/apt,3,2,7571.0,2,57,4.81,0.94
30326048,Home in 世田谷区 · ★4.90 · 2 bedrooms · 3 beds · 1 bath,227736097,Chizuko,Setagaya Ku,35.62574,139.62552,Entire home,Entire home/apt,3,3,8000.0,2,73,4.9,1.23
30699189,Rental unit in Chūō-ku · ★4.73 · 1 bedroom · 1 bed · 1 bath,26107414,Bruce,Chuo Ku,35.67099,139.77043,Entire rental unit,Entire home/apt,2,1,22343.0,1,131,4.73,2.14
30699367,Rental unit in 中央区 · ★4.75 · 1 bedroom · 1 bed · 1 bath,26107414,Bruce,Chuo Ku,35.67317,139.76927,Entire rental unit,Entire home/apt,2,1,24857.0,1,160,4.75,2.62
30699688,Rental unit in 中央区 · ★4.89 · 1 bedroom · 1 bed · 1 bath,26107414,Bruce,Chuo Ku,35.67254,139.77099,Entire rental unit,Entire home/apt,2,1,22600.0,1,124,4.89,2.03
30699987,Rental unit in 中央区 · ★4.76 · 1 bedroom · 2 beds · 1 bath,26107414,Bruce,Chuo Ku,35.67111,139.76936,Entire rental unit,Entire home/apt,3,2,28057.0,1,141,4.76,2.32
30328319,Home in Kōtō-ku · ★4.74 · 4 bedrooms · 5 beds · Half-bath,30883070,Takeshi,Koto Ku,35.6837,139.81621,Entire home,Entire home/apt,12,5,29164.0,1,223,4.74,3.65
30700075,Rental unit in 中央区 · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,26107414,Bruce,Chuo Ku,35.67268,139.76876,Entire rental unit,Entire home/apt,2,1,27771.0,1,215,4.86,3.52
30330849,Home in Setagaya-ku · ★4.83 · 3 bedrooms · 6 beds · 1 bath,226449713,Toshi,Setagaya Ku,35.661678314208984,139.6694793701172,Entire home,Entire home/apt,6,6,68375.375,1,233,4.83,3.79
30700228,Rental unit in 中央区 · ★4.80 · 1 bedroom · 1 bed · 1 bath,26107414,Bruce,Chuo Ku,35.67079,139.76888,Entire rental unit,Entire home/apt,2,1,25571.0,1,147,4.8,2.4
30700475,Rental unit in 中央区 · ★4.77 · 1 bedroom · 1 bed · 1 bath,26107414,Bruce,Chuo Ku,35.67148,139.76892,Entire rental unit,Entire home/apt,2,1,23714.0,1,137,4.77,2.23
30333801,Rental unit in Suginami-ku · ★4.56 · 1 bedroom · 4 beds · 1 bath,177445547,Enzo,Suginami Ku,35.72489,139.61449,Entire rental unit,Entire home/apt,4,4,9657.0,1,114,4.56,1.9
30350570,Rental unit in Kita-ku · ★4.71 · 1 bedroom · 2 beds · Half-bath,227883207,Katsumi,Kita Ku,35.78256,139.7308,Entire rental unit,Entire home/apt,2,2,9079.0,1,56,4.71,0.92
30700618,Rental unit in 中央区 · ★4.79 · 1 bedroom · 1 bed · 1.5 baths,26107414,Bruce,Chuo Ku,35.67298,139.7705,Entire rental unit,Entire home/apt,2,1,28857.0,1,34,4.79,0.56
30700774,Rental unit in 中央区 · ★4.73 · 1 bedroom · 1 bed · 1 bath,26107414,Bruce,Chuo Ku,35.67119,139.76919,Entire rental unit,Entire home/apt,2,1,26229.0,1,105,4.73,1.73
30702795,Home in 文京区 · ★4.94 · 3 bedrooms · 6 beds · 2 baths,105015397,Li,Bunkyo Ku,35.70284,139.76557,Entire home,Entire home/apt,13,6,15986.0,1,53,4.94,0.88
30374687,Home in Nakano-ku · ★4.92 · 1 bedroom · 3 beds · 1 shared bath,157645604,Yoshiaki,Nakano Ku,35.71889,139.67152,Private room in home,Private room,5,3,16086.0,2,39,4.92,0.65
30378429,Hostel in Sumida-ku · ★4.84 · 1 bedroom · 1 bed · 2 shared baths,228133407,Nomad,Sumida Ku,35.70677,139.7998,Shared room in hostel,Shared room,1,1,4214.0,3,51,4.84,0.84
30378939,Rental unit in Shinjuku · ★4.13 · Studio · 1 bed · 1 bath,218733372,Haji,Shinjuku Ku,35.71265,139.71001,Entire rental unit,Entire home/apt,3,1,24786.0,2,82,4.13,1.34
30717440,Villa in Shinjuku · ★4.86 · 6 bedrooms · 6 beds · 2 baths,43826309,Momo,Shinjuku Ku,35.69955,139.69863,Entire villa,Entire home/apt,13,6,68375.375,2,29,4.86,0.48
30727761,Condo in 新宿区 · ★4.91 · 2 bedrooms · 2 beds · 1 bath,106357494,Ya,Shinjuku Ku,35.70238,139.70832,Entire condo,Entire home/apt,5,2,53229.0,1,43,4.91,0.72
30744767,Home in Katsushika-ku · ★4.52 · 3 bedrooms · 3 beds · 1 bath,227942987,Qiqa,Katsushika Ku,35.7324,139.83321,Entire home,Entire home/apt,9,3,35214.0,1,101,4.52,1.66
30745059,Loft in 杉並区 · ★4.62 · 1 bedroom · 2 beds · 1 bath,44812749,Japanstay,Suginami Ku,35.67382,139.65865,Entire loft,Entire home/apt,2,2,18000.0,1,37,4.62,0.67
30379071,Rental unit in Shinjuku · ★4.32 · Studio · 1 bed · 1 bath,218733372,Haji,Toshima Ku,35.71494,139.70994,Entire rental unit,Entire home/apt,3,1,26143.0,2,92,4.32,1.51
30388694,Rental unit in Shibuya City · ★4.58 · 1 bedroom · 2 beds · 1 bath,9782688,Kevin,Shibuya Ku,35.68198,139.67731,Entire rental unit,Entire home/apt,4,2,21170.0,3,52,4.58,0.85
30390981,Rental unit in Kōtō-ku · ★4.69 · 1 bedroom · 3 beds · 1 bath,79564261,Takashi,Koto Ku,35.69904,139.82715,Entire rental unit,Entire home/apt,4,3,20800.0,1,100,4.69,1.65
30405904,Rental unit in Suginami-ku · ★4.89 · 1 bedroom · 2 beds · 3 shared baths,44129457,Sangwon,Suginami Ku,35.69106,139.65183,Private room in rental unit,Private room,3,2,3555.0,1,19,4.89,0.31
30405918,Hut in Nakano-ku · ★4.87 · 2 bedrooms · 3 beds · 1 bath,71395336,Taketo Stay,Nakano Ku,35.69787,139.66957,Hut,Entire home/apt,7,3,18000.0,1,60,4.87,0.98
30748446,Hotel in Adachi · 1 bedroom · 1 bed · 1 bath,229337566,ホテル　ラ　フィレンツェ,Adachi Ku,35.80696,139.8022,Room in hotel,Hotel room,1,1,6600.0,1,0,4.78,0.96
30748786,Condo in shinagawa-ku · ★4.90 · 3 bedrooms · 5 beds · 1 bath,70213380,Tomohiro,Shinagawa Ku,35.63262,139.71542,Entire condo,Entire home/apt,9,5,68375.375,1,60,4.9,1.01
30748861,Hotel in Adachi · 1 bedroom · 1 bed · 1 bath,229337566,ホテル　ラ　フィレンツェ,Adachi Ku,35.80655,139.80078,Room in hotel,Hotel room,2,1,8000.0,1,1,5.0,0.08
30748933,Hotel in Adachi · 1 bedroom · 1 bed · 1 bath,229337566,ホテル　ラ　フィレンツェ,Adachi Ku,35.807,139.80011,Room in hotel,Hotel room,2,1,7471.0,1,0,4.78,0.96
30748994,Hotel in Adachi · 1 bedroom · 1 bed · 1 private bath,229337566,ホテル　ラ　フィレンツェ,Adachi Ku,35.8066,139.80182,Room in hotel,Hotel room,2,1,8500.0,1,0,4.78,0.96
30749230,Hotel in Adachi · 1 bedroom · 2 beds · 1 private bath,229337566,ホテル　ラ　フィレンツェ,Adachi Ku,35.80648,139.80226,Room in hotel,Hotel room,3,2,8780.0,1,0,4.78,0.96
30749306,Hotel in Adachi · 1 bedroom · 2 beds · 1 private bath,229337566,ホテル　ラ　フィレンツェ,Adachi Ku,35.80731,139.80219,Room in hotel,Hotel room,2,2,8780.0,1,0,4.78,0.96
30749379,Hotel in Adachi · 1 bedroom · 1 bed · 1 private bath,229337566,ホテル　ラ　フィレンツェ,Adachi Ku,35.8068,139.80072,Room in hotel,Hotel room,2,1,12960.0,1,0,4.78,0.96
30429711,Rental unit in 荒川区 · ★4.92 · 2 bedrooms · 3 beds · 1 bath,50402863,Hironobu,Arakawa Ku,35.72944,139.78447,Entire rental unit,Entire home/apt,6,3,23571.0,1,39,4.92,0.64
30749839,Hotel in Adachi · 1 bedroom · 1 bed · 1 bath,229337566,ホテル　ラ　フィレンツェ,Adachi Ku,35.80675,139.80175,Room in hotel,Hotel room,2,1,12960.0,1,0,4.78,0.96
30432388,Home in Nakano-ku · ★5.0 · 4 bedrooms · 9 beds · 2 baths,222943847,Joan,Nakano Ku,35.69729,139.68372,Entire home,Entire home/apt,10,9,68375.375,2,22,5.0,0.37
30434660,Rental unit in 新宿区 · ★4.81 · 1 bedroom · 2 beds · 1.5 baths,169234249,Hoshi,Shinjuku Ku,35.70206,139.70371,Entire rental unit,Entire home/apt,2,2,14571.0,1,63,4.81,1.03
30750109,Rental unit in Chūō-ku · ★4.88 · Studio · 2 beds · 1 bath,225967315,Dash Living Tsukiji,Chuo Ku,35.66514,139.7741,Entire rental unit,Entire home/apt,4,2,27600.0,2,96,4.88,1.57
30758523,Rental unit in Itabashi · ★4.95 · 1 bedroom · 1 bed · 1 bath,22193183,Kyoko,Itabashi Ku,35.74804,139.70263,Entire rental unit,Entire home/apt,2,1,9000.0,4,19,4.95,0.31
30446165,Home in Taitō-ku · ★4.40 · 2 bedrooms · 2 beds · 1.5 baths,224754595,龍紋,Taito Ku,35.72527,139.78365,Entire home,Entire home/apt,10,2,58888.0,1,20,4.4,0.34
30484337,Rental unit in Setagaya-ku · ★4.39 · 1 bedroom · 1 bed · 1 bath,228630552,Lily'S RoomCozy,Setagaya Ku,35.64172,139.67035,Entire rental unit,Entire home/apt,3,1,8238.0,1,18,4.39,0.3
30484954,Rental unit in Shinjuku-ku · ★4.12 · 1 bedroom · 1 bed · 1 private bath,228138663,Emily,Shinjuku Ku,35.70131,139.69714,Private room in rental unit,Private room,2,1,8500.0,1,26,4.12,0.42
30487305,Home in Taitō-ku · ★4.75 · 2 bedrooms · 6 beds · 1.5 baths,77860798,Nagomi,Taito Ku,35.71814,139.79838,Entire home,Entire home/apt,10,6,49629.0,1,154,4.75,2.57
30509887,Rental unit in Minato-ku · ★4.76 · 1 bedroom · 2 beds · 1 bath,203206531,Asako,Minato Ku,35.65745,139.73554,Entire rental unit,Entire home/apt,6,2,38150.0,1,87,4.76,1.43
30510968,Rental unit in Minato-ku · ★4.71 · 1 bedroom · 2 beds · 1 bath,203206531,Asako,Minato Ku,35.65549,139.73742,Entire rental unit,Entire home/apt,6,2,35225.0,1,84,4.71,1.39
30511357,Rental unit in Minato-ku · ★4.75 · 1 bedroom · 2 beds · 1 bath,203206531,Asako,Minato Ku,35.6558,139.73736,Entire rental unit,Entire home/apt,6,2,41361.0,1,112,4.75,1.83
30516046,Rental unit in Edogawa-ku · ★4.65 · 2 bedrooms · 3 beds · 1 bath,181447000,四叶草,Edogawa Ku,35.73783,139.88392,Entire rental unit,Entire home/apt,4,3,15613.0,1,46,4.65,0.75
30761303,Home in Sumida-ku · ★4.83 · 4 bedrooms · 6 beds · 1 bath,201334932,Saki,Sumida Ku,35.71103,139.82781,Entire home,Entire home/apt,8,6,47391.0,2,198,4.83,3.26
30762349,Villa in Nakano · ★4.79 · 2 bedrooms · 2 beds · 1.5 baths,229975108,Yumi,Nakano Ku,35.69342,139.68233,Entire villa,Entire home/apt,6,2,65286.0,3,33,4.79,0.54
30516058,Rental unit in Edogawa-ku · ★4.34 · 2 bedrooms · 3 beds · 1 bath,181447000,四叶草,Edogawa Ku,35.73792,139.88436,Entire rental unit,Entire home/apt,6,3,19362.0,1,41,4.34,0.67
30518921,Home in Taitō-ku · ★4.91 · 4 bedrooms · 6 beds · 2 baths,229020495,Kei,Taito Ku,35.71882,139.79981,Entire home,Entire home/apt,16,6,68375.375,1,201,4.91,3.28
30771988,Home in Shinjuku-ku · ★4.88 · Studio · 1 bed · 1 bath,165159056,Mimi,Shinjuku Ku,35.70294,139.70325,Entire home,Entire home/apt,2,1,12851.0,3,26,4.88,0.44
30777195,Rental unit in Chūō-ku · ★4.83 · Studio · 1 bed · 1 bath,225967315,Dash Living Tsukiji,Chuo Ku,35.66639,139.77212,Entire rental unit,Entire home/apt,2,1,29079.0,2,303,4.83,4.98
30777980,Rental unit in Chūō-ku · ★4.87 · Studio · 2 beds · 1 bath,225967315,Dash Living Tsukiji,Chuo Ku,35.66627,139.77399,Entire rental unit,Entire home/apt,3,2,27600.0,2,60,4.87,1.0
30778339,Rental unit in Chūō-ku · ★4.87 · 1 bedroom · 1 bed · 1 bath,225967315,Dash Living Tsukiji,Chuo Ku,35.66642,139.77199,Entire rental unit,Entire home/apt,4,1,27600.0,2,83,4.87,1.37
30778563,Rental unit in Chūō-ku · ★4.83 · 1 bedroom · 1 bed · 1 bath,225967315,Dash Living Tsukiji,Chuo Ku,35.66512,139.77248,Entire rental unit,Entire home/apt,4,1,27600.0,2,53,4.83,0.87
30778842,Rental unit in Chūō-ku · ★4.95 · 1 bedroom · 1 bed · 1 bath,225967315,Dash Living Tsukiji,Chuo Ku,35.66539,139.77417,Entire rental unit,Entire home/apt,4,1,31050.0,2,65,4.95,1.07
30779014,Rental unit in Chūō-ku · ★4.88 · 1 bedroom · 1 bed · 1 bath,225967315,Dash Living Tsukiji,Chuo Ku,35.665,139.77339,Entire rental unit,Entire home/apt,3,1,27600.0,2,65,4.88,1.07
30783354,Rental unit in Shinjuku-ku · ★4.82 · Studio · 1 bed · 1 bath,269182185,Sumifuku,Shinjuku Ku,35.69885,139.70937,Entire rental unit,Entire home/apt,2,1,10650.0,1,71,4.82,1.18
30797061,Rental unit in Shinjuku-ku · ★4.83 · Studio · 1 bed · 1 bath,269182185,Sumifuku,Shinjuku Ku,35.69904,139.71081,Entire rental unit,Entire home/apt,2,1,10840.0,1,41,4.83,0.68
30797210,Rental unit in Shinjuku-ku · ★4.93 · Studio · 1 bed · 1 bath,269182185,Sumifuku,Shinjuku Ku,35.69869,139.71067,Entire rental unit,Entire home/apt,2,1,10650.0,1,15,4.93,0.26
30519079,Home in Sumida-ku · ★4.43 · 2 bedrooms · 6 beds · 1 bath,16188418,Ken,Sumida Ku,35.71472,139.80504,Entire home,Entire home/apt,12,6,48848.0,1,44,4.43,0.72
30797285,Rental unit in Shinjuku-ku · ★4.60 · Studio · 1 bed · 1 bath,269182185,Sumifuku,Shinjuku Ku,35.70053,139.7109,Entire rental unit,Entire home/apt,2,1,10650.0,1,30,4.6,0.5
30797365,Rental unit in Shinjuku-ku · ★4.76 · Studio · 1 bed · 1 bath,269182185,Sumifuku,Shinjuku Ku,35.69857,139.70895,Entire rental unit,Entire home/apt,2,1,10650.0,1,21,4.76,0.36
30797438,Rental unit in Shinjuku-ku · ★4.91 · Studio · 1 bed · 1 bath,269182185,Sumifuku,Shinjuku Ku,35.69881,139.71086,Entire rental unit,Entire home/apt,2,1,10650.0,1,44,4.91,0.73
30526978,Home in Shibuya · ★4.65 · 2 bedrooms · 5 beds · 2 baths,229071748,Misaki,Shibuya Ku,35.65787,139.69475,Entire home,Entire home/apt,8,5,68375.375,1,302,4.65,4.94
30797595,Rental unit in Shinjuku-ku · ★4.64 · Studio · 1 bed · 1 bath,269182185,Sumifuku,Shinjuku Ku,35.70079,139.71037,Entire rental unit,Entire home/apt,2,1,10650.0,1,22,4.64,0.37
30797694,Rental unit in Shinjuku-ku · ★4.57 · Studio · 1 bed · 1 bath,269182185,Sumifuku,Shinjuku Ku,35.69925,139.71088,Entire rental unit,Entire home/apt,2,1,10650.0,1,14,4.57,0.23
30536966,Home in Shibuya-ku · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,25370510,Mitsuko,Shibuya Ku,35.68003,139.67722,Entire home,Entire home/apt,3,2,28571.0,2,96,4.9,1.57
30538298,Home in Shinjuku-ku · ★4.98 · 3 bedrooms · 2 beds · 1.5 baths,211271321,紅葉,Shinjuku Ku,35.7036,139.70425,Entire home,Entire home/apt,6,2,30000.0,2,51,4.98,0.84
30798948,Hut in Oume-shi · ★4.96 · 1 bedroom · 1.5 baths,230416584,Toshihiro,Ome Shi,35.83064,139.26394,Private room in hut,Private room,7,4,11129.0,1,90,4.96,1.57
30801311,Home in Ōta-ku · ★4.89 · 2 bedrooms · 5 beds · 1 bath,230434710,Koji,Ota Ku,35.55671,139.72094,Entire home,Entire home/apt,6,5,18371.0,2,44,4.89,0.74
30548193,Rental unit in Edogawa-ku · ★4.71 · 1 bedroom · 2 beds · 1 bath,181447000,四叶草,Edogawa Ku,35.73766,139.884,Entire rental unit,Entire home/apt,2,2,12671.0,1,59,4.71,0.97
30548333,"Aparthotel in 2chome 21-5, kitakoiwa edogawa district · ★4.63 · 1 bedroom · 2 beds · 1 private bath",181447000,四叶草,Edogawa Ku,35.73807,139.88576,Room in aparthotel,Private room,2,2,12671.0,1,82,4.63,1.34
30552801,Rental unit in Itabashi-ku · ★4.73 · 1 bedroom · 1 bed · 1 bath,114328660,Yuga,Itabashi Ku,35.751,139.71249,Entire rental unit,Entire home/apt,2,1,8000.0,1,77,4.73,1.26
30566901,Villa in Toshima-ku · ★4.79 · 4 bedrooms · 5 beds · 1.5 baths,229186078,Rui,Toshima Ku,35.73559,139.70478,Entire villa,Entire home/apt,10,5,61926.0,2,136,4.79,2.23
30567403,Rental unit in Setagaya-ku · ★4.90 · Studio · 1 bed · 1 bath,131748110,Kumina,Setagaya Ku,35.62989,139.63589,Entire rental unit,Entire home/apt,2,1,6800.0,2,42,4.9,0.7
30804870,Rental unit in Arakawa-ku · ★4.87 · 2 bedrooms · 3 beds · 1.5 baths,230286051,Aiko （Hotel Name：SMOOTH  SAILING ),Taito Ku,35.72454,139.78039,Entire rental unit,Entire home/apt,6,3,31286.0,2,128,4.87,2.15
